vendor_id,category,rating,review_count,booking_count,starting_price,max_price,avg_package_price,gallery_size,vendor_age_days,user_budget,recommended_score
vendor_50,Making & Grooming,5,1,34,23481,62658,49331,11,1432,33539,3.165
vendor_33,Food & beverage,5,22,140,55287,183779,103320,7,919,56747,3.7489
vendor_3,Making & Grooming,4.63,37,95,20758,57279,33454,5,726,73345,3.6744
vendor_5,Food & beverage,4.42,2,58,50190,141873,58148,10,973,93235,3.0866
vendor_37,Venue,4.49,18,66,158158,302236,268823,8,1353,189435,3.3679
vendor_49,Decorations,4.2,72,125,43351,117228,111004,11,209,111887,3.6473
vendor_34,Food & beverage,4.82,112,129,51928,142798,77681,2,673,101026,3.9342
vendor_39,Making & Grooming,4.5,3,132,22185,68917,63762,1,839,55253,3.3044
vendor_29,Making & Grooming,4.93,108,107,20629,75766,27167,6,1299,43735,3.9668
vendor_14,Venue,4.38,106,48,151024,250732,243806,6,1156,318198,3.5585
vendor_7,Photography,4.82,43,26,62344,119299,89142,4,1254,88133,3.4599
vendor_49,Photography,5,71,23,73014,118720,100643,5,307,119426,3.6104
vendor_40,Venue,4.47,105,108,156324,256659,183201,8,1023,154091,3.6893
vendor_24,Decorations,4.28,81,108,42143,113014,81910,6,359,52370,3.5825
vendor_38,Venue,4.21,17,90,149057,315157,270328,2,38,299791,3.3153
vendor_32,Food & beverage,4.49,93,90,59095,189285,179847,1,1193,184438,3.7114
vendor_28,Venue,4.22,117,60,148975,249282,208502,6,1062,307587,3.5432
vendor_2,Decorations,4.63,64,106,41778,111111,50406,9,202,66314,3.744
vendor_42,Making & Grooming,4.25,69,96,21954,70412,30760,2,444,26874,3.4999
vendor_15,Decorations,4.7,22,118,43191,103503,94458,5,234,116864,3.6589
vendor_49,Making & Grooming,4.94,89,71,21549,76804,40358,2,914,35737,3.8222
vendor_34,Venue,4.28,1,77,143544,317965,262773,8,863,243903,3.0031
vendor_10,Food & beverage,4.85,102,31,61088,149353,146530,0,336,63046,3.5777
vendor_25,Making & Grooming,4.73,12,122,21183,66411,65787,11,102,53099,3.6225
vendor_40,Venue,4.49,119,89,132275,283004,243998,1,1109,235620,3.7076
vendor_32,Food & beverage,4.92,23,114,54216,145891,115614,8,1317,125891,3.7659
vendor_7,Food & beverage,4.95,23,5,60940,183499,114956,5,919,163496,3.1829
vendor_4,Decorations,4.64,57,55,48191,111962,85994,8,305,61008,3.5718
vendor_25,Making & Grooming,5,49,24,21841,68251,42370,1,435,48590,3.5682
vendor_9,Photography,4.81,72,95,66630,143560,101961,8,678,127149,3.8319
vendor_36,Making & Grooming,4.77,51,67,21881,64931,45627,2,1450,68056,3.6931
vendor_27,Food & beverage,4.39,80,95,55487,168493,76424,9,1427,71940,3.6267
vendor_24,Food & beverage,4.78,70,100,59307,153657,142341,3,1043,115547,3.8011
vendor_35,Food & beverage,4.77,111,107,54459,140661,127376,1,1212,128615,3.8839
vendor_33,Venue,4.12,54,101,135063,299602,224280,4,563,235852,3.4622
vendor_25,Photography,5,42,86,65046,113476,98532,3,579,102882,3.7775
vendor_44,Making & Grooming,4.64,114,60,21239,71805,49109,8,1122,39820,3.7312
vendor_43,Venue,4.28,102,34,154786,314599,205894,5,1292,233431,3.4065
vendor_13,Decorations,4.03,100,86,46537,112205,95886,0,123,62680,3.4383
vendor_25,Decorations,4.45,36,32,47747,92448,58687,3,200,111949,3.3466
vendor_49,Making & Grooming,4.85,25,124,22822,73963,46821,0,403,46819,3.712
vendor_43,Decorations,4.3,91,102,46032,118000,90364,0,1092,95078,3.6198
vendor_39,Photography,5,57,40,65903,148748,117899,11,1386,87011,3.6932
vendor_18,Food & beverage,4.96,101,121,60510,185048,126903,4,657,197475,4.009
vendor_8,Making & Grooming,4.65,91,137,23026,63923,39476,7,114,78773,3.8994
vendor_31,Food & beverage,4.4,20,81,53690,174315,98921,7,988,172691,3.4557
vendor_7,Making & Grooming,4.85,69,37,21561,61200,47573,11,159,61897,3.699
vendor_48,Food & beverage,5,111,5,55849,167957,121399,2,732,169529,3.4267
vendor_24,Decorations,4.43,11,64,44131,106544,99940,4,827,109210,3.3115
vendor_38,Food & beverage,4.94,109,141,56521,174421,114878,6,1263,62034,3.9641
vendor_45,Decorations,4.36,57,21,40815,114296,80550,4,236,104180,3.3011
vendor_48,Venue,4.42,87,120,153203,292677,163567,9,667,148201,3.6639
vendor_45,Venue,4.48,105,104,135320,334667,178612,10,400,249724,3.7651
vendor_22,Food & beverage,4.74,107,109,53379,170765,119108,1,1069,130615,3.8677
vendor_34,Decorations,4.92,118,78,44897,105716,51431,0,1048,103580,3.8887
vendor_7,Photography,5,109,70,70354,139212,82571,4,1250,138547,3.9014
vendor_25,Food & beverage,4.62,70,135,55910,152736,98572,5,620,63746,3.743
vendor_26,Making & Grooming,4.62,10,131,22832,68821,31320,6,1314,29270,3.4777
vendor_13,Photography,4.48,50,122,69066,108866,82095,9,175,124556,3.6792
vendor_38,Food & beverage,4.34,4,46,51502,157129,86882,11,714,90519,3.0821
vendor_11,Food & beverage,4.7,17,65,56977,162993,122978,3,1402,69432,3.4291
vendor_17,Photography,5,84,86,64202,143892,109407,6,357,134188,3.9178
vendor_8,Food & beverage,4.68,21,123,61984,186536,132513,1,290,111719,3.6052
vendor_36,Decorations,4.39,61,110,43221,85596,73954,11,267,73306,3.6518
vendor_42,Venue,4.26,100,67,132856,273300,171177,10,424,220302,3.5614
vendor_36,Venue,4.09,116,108,162164,341360,325373,11,514,287028,3.6141
vendor_9,Decorations,4.67,65,22,47831,101185,96596,0,774,108259,3.4418
vendor_15,Making & Grooming,5,75,94,22513,56603,29541,6,757,50518,3.9235
vendor_10,Food & beverage,4.31,1,93,50850,189591,124186,1,890,80249,3.0102
vendor_46,Decorations,4.53,43,76,41544,114238,86183,5,773,111384,3.5957
vendor_38,Food & beverage,4.48,1,62,51122,150752,143276,5,265,129691,3.064
vendor_31,Making & Grooming,4.4,63,54,21692,72674,66583,4,597,42022,3.4996
vendor_5,Decorations,4.43,1,93,42303,100692,93593,7,666,101957,3.1288
vendor_23,Food & beverage,4.28,106,51,57915,185134,133213,4,37,68181,3.4605
vendor_33,Making & Grooming,4.76,114,88,20688,69187,43503,11,255,50028,3.8935
vendor_15,Food & beverage,4.67,25,80,52525,168057,103694,11,638,130224,3.6128
vendor_27,Venue,4.17,9,115,131277,317301,252035,3,43,186549,3.2338
vendor_17,Photography,4.54,88,11,71768,132645,104175,10,733,130362,3.3325
vendor_46,Food & beverage,4.62,107,73,59681,162971,104699,7,726,198653,3.7837
vendor_44,Food & beverage,4.21,104,71,59179,186069,169664,11,823,114407,3.5768
vendor_10,Food & beverage,4.69,66,41,55663,146320,97236,10,1389,192561,3.6462
vendor_24,Making & Grooming,4.59,93,114,20223,68859,31238,8,1474,77151,3.8445
vendor_23,Making & Grooming,4.6,43,103,23983,70105,65966,9,718,72558,3.7113
vendor_43,Venue,4.16,59,107,155067,255050,198366,4,977,221687,3.4861
vendor_25,Making & Grooming,4.91,70,23,24688,76866,71350,11,462,25334,3.5449
vendor_34,Venue,3.94,78,115,139858,346058,213904,4,100,184400,3.4354
vendor_9,Food & beverage,4.24,24,116,55674,177963,57543,7,800,137482,3.4664
vendor_21,Photography,4.64,39,43,70689,149327,77671,0,1471,125853,3.4643
vendor_8,Making & Grooming,4.59,87,122,24444,74458,69900,4,1418,32180,3.7549
vendor_34,Venue,4.45,97,124,141385,257127,153858,2,135,256775,3.7327
vendor_35,Decorations,4.53,60,104,48756,87453,75082,6,532,91384,3.6872
vendor_48,Venue,4.34,34,59,156216,271286,238184,8,1479,294068,3.4147
vendor_45,Making & Grooming,4.64,115,46,20351,58272,40772,9,240,24194,3.6418
vendor_2,Photography,4.39,81,39,62392,108324,106303,8,510,128506,3.4913
vendor_32,Venue,4.25,47,56,149638,259264,223782,3,636,337811,3.4021
vendor_11,Food & beverage,4.21,52,111,54003,174354,103544,11,366,97232,3.5555
vendor_23,Decorations,4.44,74,55,42319,116100,81239,7,480,113334,3.5806
vendor_42,Photography,4.53,82,47,60055,113899,74769,1,1430,140737,3.5667
vendor_17,Food & beverage,4.93,67,51,57506,197121,115722,4,1065,113446,3.7377
vendor_32,Venue,4.44,96,52,138462,333600,234250,9,1121,248571,3.5878
vendor_11,Photography,5,110,138,69186,130120,74260,7,1280,79352,3.9975
vendor_23,Venue,4.52,97,124,157653,341824,291384,6,492,215770,3.7557
vendor_4,Decorations,4.56,105,100,40989,85616,72139,11,674,119112,3.8285
vendor_42,Venue,4.24,14,93,130719,346431,285210,5,1000,157968,3.2731
vendor_41,Venue,4.47,14,61,136900,277635,259111,7,1245,138944,3.2791
vendor_44,Making & Grooming,4.3,28,102,24120,67653,40120,10,517,78134,3.5198
vendor_3,Venue,4.3,85,133,150778,342544,268564,4,955,287708,3.6736
vendor_15,Photography,5,40,25,69315,130191,95175,7,1431,70895,3.497
vendor_30,Food & beverage,4.93,112,90,54682,149295,55295,4,344,164849,3.949
vendor_4,Photography,5,57,81,70957,141170,81776,4,1219,86920,3.788
vendor_12,Decorations,4.79,20,42,44902,89996,74703,9,157,109093,3.4977
vendor_18,Making & Grooming,4.64,22,73,20634,75992,69196,10,420,61203,3.5692
vendor_10,Food & beverage,4.13,51,129,61475,185304,171077,4,239,166845,3.5375
vendor_23,Photography,5,103,30,66230,127667,116737,2,389,78350,3.6667
vendor_33,Photography,4.6,52,86,68268,123526,101992,1,1497,105742,3.6186
vendor_7,Photography,4.49,108,79,68616,126266,71694,6,1407,137746,3.7043
vendor_21,Food & beverage,4.98,55,94,53207,176748,90358,10,437,150334,3.9015
vendor_22,Decorations,5,34,116,49977,118740,116337,0,631,47605,3.7357
vendor_25,Photography,4.94,6,80,74812,142329,78117,3,450,123866,3.468
vendor_38,Making & Grooming,4.93,14,56,21983,62814,30297,5,680,72634,3.5633
vendor_24,Making & Grooming,4.72,97,123,22638,76261,53675,2,1435,67094,3.883
vendor_15,Food & beverage,4.87,77,75,54365,179857,141498,3,303,122754,3.8092
vendor_4,Food & beverage,4.73,52,72,60163,197360,176754,7,1437,118269,3.6925
vendor_18,Decorations,4.4,102,15,47950,106425,87069,1,1304,73756,3.2852
vendor_28,Food & beverage,4.51,38,86,52763,146628,123420,0,1382,82398,3.5252
vendor_38,Photography,4.96,83,70,68803,130638,110198,3,1080,131244,3.8372
vendor_1,Making & Grooming,5,20,80,22741,56797,54323,6,1464,37151,3.6737
vendor_36,Decorations,4.63,63,112,43185,101461,87404,2,1111,79414,3.7328
vendor_27,Photography,4.93,111,84,69783,109773,107595,11,742,122244,3.9342
vendor_6,Food & beverage,4.54,8,37,53752,174096,123411,3,183,104734,3.1859
vendor_17,Making & Grooming,4.87,10,125,22155,61165,23364,6,778,73568,3.6533
vendor_13,Photography,4.95,16,78,61037,108333,77834,3,1343,91488,3.5902
vendor_48,Photography,4.94,91,106,65921,136675,102295,4,345,92293,3.8996
vendor_47,Making & Grooming,5,13,88,22261,73228,56543,6,316,42423,3.6449
vendor_29,Decorations,5,34,100,41456,97909,76154,10,726,74026,3.8223
vendor_16,Venue,4.37,95,113,143816,252288,219512,9,427,270048,3.7144
vendor_37,Photography,4.95,109,121,72040,119971,72489,1,1056,135251,3.9693
vendor_47,Making & Grooming,4.69,56,100,23049,78530,50931,3,108,31590,3.6976
vendor_31,Photography,4.98,12,40,65053,133354,85043,1,282,133588,3.4507
vendor_14,Food & beverage,4.75,98,56,60242,173463,119679,4,447,128754,3.7352
vendor_24,Decorations,4.68,38,161,41298,113792,105169,0,1086,51020,3.7031
vendor_29,Photography,5,41,120,66244,137947,118082,0,1188,78211,3.7928
vendor_5,Making & Grooming,4.69,98,50,23226,74711,49304,9,943,27272,3.654
vendor_13,Venue,4.39,6,102,136470,336000,256759,0,514,309478,3.2799
vendor_29,Photography,4.99,62,81,66400,120544,90539,1,262,61487,3.7518
vendor_8,Photography,5,114,86,73998,132029,118410,2,591,134509,3.9324
vendor_19,Making & Grooming,4.72,85,82,22628,68167,24814,6,426,69456,3.8081
vendor_7,Food & beverage,4.67,103,139,60465,178117,159619,3,1426,69533,3.8203
vendor_17,Photography,5,79,55,63949,134877,80837,11,1499,123996,3.84
vendor_41,Making & Grooming,4.85,55,78,21579,72304,71044,3,508,76017,3.783
vendor_21,Photography,4.81,116,34,62414,118271,116345,10,1107,115718,3.7102
vendor_10,Decorations,4.62,19,101,42281,95226,90263,4,1203,89826,3.5528
vendor_45,Decorations,4.39,111,105,41268,105481,60873,11,1279,44029,3.6787
vendor_47,Decorations,4.99,69,53,43219,88930,47896,1,237,114663,3.7775
vendor_41,Food & beverage,4.29,78,58,59148,142473,63810,6,958,189547,3.5337
vendor_47,Photography,4.8,53,96,60787,117660,103445,8,115,105154,3.7777
vendor_20,Photography,4.94,26,75,66025,146584,92201,1,1439,104827,3.6459
vendor_20,Decorations,4.59,26,70,46523,84798,49985,6,1398,85190,3.5101
vendor_14,Venue,4.35,72,106,144904,293241,177857,7,1021,203127,3.6125
vendor_34,Decorations,4.11,22,84,46562,108770,87390,1,843,72593,3.269
vendor_36,Photography,4.68,29,51,69773,106765,103345,11,172,120765,3.5244
vendor_26,Photography,5,112,25,67092,136246,117822,0,1472,142833,3.6903
vendor_17,Making & Grooming,4.71,95,53,23995,74131,39015,3,1092,65382,3.7127
vendor_16,Decorations,4.48,98,16,42699,103704,43265,5,754,93200,3.3793
vendor_44,Making & Grooming,4.88,50,34,22898,57464,48781,9,649,59227,3.635
vendor_21,Food & beverage,4.34,26,50,50810,189302,66575,0,530,57357,3.2505
vendor_31,Photography,4.58,95,63,65804,117880,97114,7,157,129241,3.6869
vendor_47,Making & Grooming,4.54,86,29,24182,76349,62150,3,408,28647,3.4322
vendor_17,Photography,4.93,62,5,73077,137723,127823,6,354,125702,3.2897
vendor_29,Making & Grooming,4.97,21,5,24934,61695,55468,3,957,68950,3.1684
vendor_6,Photography,4.7,95,109,74394,146565,127640,10,554,85577,3.8086
vendor_39,Venue,4.03,15,74,130413,274385,152725,0,300,278527,3.1706
vendor_17,Making & Grooming,4.81,115,83,23578,71005,58341,3,499,71442,3.8774
vendor_7,Food & beverage,4.61,29,85,50755,171864,159852,8,1262,184065,3.6228
vendor_12,Food & beverage,4.86,75,50,61970,179745,118628,7,264,183761,3.7594
vendor_2,Making & Grooming,4.64,48,17,20232,62885,34464,11,730,63485,3.4086
vendor_27,Venue,4.5,76,162,140291,314358,258293,7,1495,175932,3.7589
vendor_36,Decorations,4.78,87,84,41636,97430,81980,11,800,81893,3.8383
vendor_46,Photography,4.61,70,110,65163,125932,103169,10,760,110613,3.7681
vendor_6,Food & beverage,4.46,11,63,53298,189212,59573,7,280,196099,3.357
vendor_28,Making & Grooming,4.97,96,68,21285,71077,64032,8,748,64397,3.9118
vendor_21,Making & Grooming,4.8,46,54,20900,65040,21000,9,450,28084,3.6227
vendor_48,Photography,4.88,20,9,71632,142327,87596,5,1186,77397,3.1507
vendor_16,Food & beverage,4.49,68,73,58611,143349,106490,2,904,129127,3.6083
vendor_9,Photography,4.85,81,83,60135,140224,118079,11,907,98274,3.8429
vendor_24,Photography,4.89,32,76,69913,113785,81865,4,1336,65332,3.6127
vendor_39,Food & beverage,4.95,56,48,53983,151918,137638,10,320,89709,3.7205
vendor_40,Venue,4.22,102,25,132397,260697,154848,10,816,349970,3.389
vendor_9,Decorations,4.49,56,71,49840,118692,80507,1,301,55117,3.4995
vendor_2,Food & beverage,4.78,84,109,55871,192709,145740,0,155,152013,3.853
vendor_39,Venue,5,12,42,152271,312093,237391,8,627,178401,3.449
vendor_12,Food & beverage,4.64,5,109,55262,185478,82219,7,293,87010,3.3886
vendor_6,Photography,4.81,116,47,73433,132484,101313,2,1415,132911,3.7302
vendor_38,Venue,4.44,82,49,159223,294876,203710,4,465,300379,3.5346
vendor_12,Decorations,4.54,98,66,47100,100784,84078,5,160,62791,3.6353
vendor_4,Food & beverage,5,58,114,56977,181308,100455,5,172,96892,3.8974
vendor_3,Photography,4.62,39,92,66596,123882,101359,6,1182,121803,3.6388
vendor_38,Venue,4.12,28,98,139589,346172,250840,2,1349,291660,3.3675
vendor_14,Photography,5,94,5,64353,115626,68718,5,983,102546,3.3723
vendor_44,Food & beverage,4.92,7,35,61084,199318,100207,3,814,67173,3.2723
vendor_13,Food & beverage,4.27,109,13,51321,195574,104942,9,141,120621,3.284
vendor_10,Photography,5,117,123,60618,126274,69692,11,257,124082,4.0614
vendor_37,Making & Grooming,4.52,105,104,22860,67771,25245,5,184,49488,3.7683
vendor_22,Venue,4.11,54,59,157728,348196,183537,4,398,256675,3.3495
vendor_49,Photography,4.84,86,76,61123,139388,121498,1,122,75300,3.7492
vendor_20,Venue,4.15,35,163,133110,347944,326399,10,327,242218,3.5403
vendor_23,Food & beverage,5,104,15,51280,193465,170061,1,1337,82088,3.5639
vendor_22,Food & beverage,4.73,102,36,60976,148527,123270,9,99,118105,3.6637
vendor_43,Making & Grooming,4.71,91,27,22075,67578,60897,7,733,72856,3.6057
vendor_20,Food & beverage,4.33,60,73,55229,189295,67070,9,519,187817,3.5786
vendor_37,Venue,4.66,39,115,143219,274011,230836,3,1478,291538,3.6907
vendor_26,Making & Grooming,4.34,49,60,20631,71433,33014,2,899,45344,3.4527
vendor_28,Making & Grooming,4.66,75,95,20866,77494,21527,10,1282,64505,3.8118
vendor_11,Decorations,4.98,116,86,44290,114989,49937,8,1494,73288,3.9494
vendor_28,Making & Grooming,5,69,77,23884,74260,72269,10,826,22158,3.8086
vendor_4,Photography,4.89,1,112,69220,114747,109450,3,148,121824,3.3306
vendor_15,Venue,4.57,100,45,144790,268612,145749,2,361,272714,3.5928
vendor_19,Photography,4.92,51,89,62708,123719,71935,0,1098,98433,3.7596
vendor_10,Food & beverage,4.47,78,112,50263,162828,154142,1,1354,92440,3.6841
vendor_9,Food & beverage,4.73,18,150,50965,168682,51180,4,45,180241,3.702
vendor_13,Decorations,4.76,106,74,46436,111731,54558,7,1384,89612,3.8132
vendor_4,Venue,4.16,50,82,162068,258520,215035,10,734,330390,3.471
vendor_40,Decorations,4.58,86,102,44058,115881,107962,10,230,54713,3.7372
vendor_43,Decorations,4.44,106,74,44067,93182,63937,1,1436,90203,3.6437
vendor_2,Making & Grooming,4.39,96,48,22587,75641,57597,2,1402,41984,3.5198
vendor_5,Decorations,4.66,71,49,48182,116736,57374,11,998,116258,3.662
vendor_40,Decorations,4.68,78,88,40720,88326,44317,8,592,61248,3.7502
vendor_21,Decorations,4.56,14,70,48481,116700,54724,11,440,110037,3.449
vendor_12,Food & beverage,4.67,40,60,61801,166776,92372,0,1408,165781,3.5757
vendor_21,Food & beverage,4.65,68,142,57461,192638,62353,4,1318,175220,3.8414
vendor_5,Photography,4.81,29,85,61558,148479,99583,10,965,132493,3.6976
vendor_8,Venue,4.33,119,47,159294,272473,252813,9,1247,181559,3.5053
vendor_28,Venue,4.24,39,99,140177,280916,245319,1,49,131605,3.387
vendor_5,Making & Grooming,4.66,23,112,24975,77953,74154,11,448,65077,3.665
vendor_47,Photography,4.78,14,67,71176,111306,75467,4,399,117911,3.4788
vendor_12,Food & beverage,4.54,30,74,50778,198269,107451,7,352,156537,3.5592
vendor_37,Food & beverage,5,55,97,51820,148632,81704,3,1437,166379,3.8891
vendor_32,Making & Grooming,4.18,101,122,20580,74399,27442,3,1304,23291,3.5679
vendor_24,Food & beverage,4.95,27,43,52943,152219,104606,2,519,98108,3.5644
vendor_29,Food & beverage,4.51,119,118,55283,169676,72064,7,661,131808,3.8233
vendor_34,Venue,4.63,78,68,160118,245926,223545,7,1223,278517,3.6861
vendor_31,Food & beverage,4.89,54,58,54737,190851,169716,5,909,147130,3.7342
vendor_25,Making & Grooming,4.75,112,118,23444,61980,32244,8,163,23245,3.8413
vendor_13,Decorations,4.87,88,53,44488,119903,76203,1,430,80355,3.7352
vendor_26,Food & beverage,4.7,6,65,61083,154996,100351,10,435,92148,3.3444
vendor_22,Venue,4.14,106,77,136809,280944,189181,6,249,208680,3.5177
vendor_20,Venue,4.48,96,58,137155,320736,271732,9,569,202189,3.6091
vendor_21,Food & beverage,4.52,75,121,59921,185094,76373,11,1473,113568,3.7689
vendor_21,Making & Grooming,4.76,62,96,22275,57918,55515,2,1010,74917,3.7919
vendor_35,Making & Grooming,4.88,85,77,22087,63817,50021,3,568,50437,3.833
vendor_44,Photography,4.49,24,16,70015,105131,89314,3,1252,65494,3.0832
vendor_35,Making & Grooming,4.84,1,104,20665,79082,75258,11,907,43217,3.3455
vendor_40,Making & Grooming,4.68,96,111,23998,69195,32922,3,690,52794,3.8317
vendor_10,Photography,4.75,57,81,60883,110910,110161,4,723,72406,3.672
vendor_23,Decorations,4.3,105,52,46856,112671,63038,7,1138,109990,3.5508
vendor_36,Making & Grooming,4.91,42,40,23212,68734,57905,11,1044,49312,3.6521
vendor_14,Making & Grooming,4.86,54,70,20758,75478,25137,7,39,74916,3.7836
vendor_44,Photography,4.87,96,79,60276,130842,83291,2,325,141088,3.8505
vendor_19,Photography,5,34,124,67093,135977,80388,6,1486,136623,3.8553
vendor_6,Making & Grooming,5,48,119,21915,75382,39640,6,205,58632,3.9152
vendor_43,Venue,4.51,14,112,131308,261314,172165,2,276,164992,3.4205
vendor_4,Venue,4.41,114,90,147086,320650,230339,5,693,260526,3.6884
vendor_24,Making & Grooming,4.6,71,112,22935,60973,59129,11,629,41750,3.7816
vendor_17,Food & beverage,4.78,88,55,51223,143454,95682,9,701,104526,3.7487
vendor_15,Venue,4.16,1,110,142792,282300,253009,0,542,249652,2.9817
vendor_29,Venue,4.65,107,127,139168,296884,205324,1,623,237915,3.8341
vendor_12,Venue,4.3,59,111,153687,249528,190374,9,169,244621,3.595
vendor_45,Decorations,4.21,116,120,43021,114915,103136,8,487,55155,3.6406
vendor_4,Photography,4.78,18,82,67760,119676,77545,1,645,90319,3.5199
vendor_49,Food & beverage,4.47,21,106,55289,149136,60269,2,1257,101107,3.4875
vendor_40,Making & Grooming,4.8,74,109,23906,58090,42819,11,1108,28955,3.8289
vendor_27,Food & beverage,4.58,74,71,58883,175340,173262,6,848,56073,3.5956
vendor_31,Decorations,4.44,63,142,43991,108918,50799,6,1147,89595,3.7213
vendor_30,Venue,4.33,84,71,148284,287476,166224,1,101,139567,3.477
vendor_39,Making & Grooming,4.92,10,74,20989,76939,42659,3,636,38959,3.5191
vendor_3,Making & Grooming,4.7,29,84,21699,60715,32868,1,630,38917,3.5846
vendor_4,Making & Grooming,4.8,73,90,20493,78084,60194,0,716,51785,3.8006
vendor_17,Venue,4.61,3,106,146593,277208,256202,10,366,291162,3.3398
vendor_40,Food & beverage,4.83,13,114,54200,192913,181878,6,971,93331,3.6097
vendor_30,Making & Grooming,4.79,72,15,24296,76721,39662,4,334,24409,3.3765
vendor_39,Photography,4.79,13,74,60882,137154,93231,5,1075,78382,3.4752
vendor_6,Making & Grooming,4.79,58,130,23664,59454,27480,0,338,65203,3.8384
vendor_41,Making & Grooming,4.62,13,82,22974,62714,26960,3,539,39017,3.4356
vendor_14,Making & Grooming,4.67,88,35,21805,67555,50740,9,260,21725,3.5377
vendor_17,Venue,4.42,101,94,158210,325572,262356,0,334,269245,3.6573
vendor_49,Venue,4.72,78,105,142638,344105,319216,5,791,267948,3.8073
vendor_37,Venue,4.27,114,88,131699,300829,137448,6,793,158248,3.5853
vendor_12,Food & beverage,4.3,44,96,57405,179815,76128,4,663,108093,3.5112
vendor_44,Photography,4.6,90,18,69237,132987,73827,11,189,107773,3.4432
vendor_17,Food & beverage,5,83,77,58611,154335,145115,7,1109,174234,3.9205
vendor_27,Making & Grooming,4.82,90,13,23489,72352,51933,1,914,76927,3.482
vendor_50,Decorations,4.72,84,98,48043,94811,57284,2,1310,40279,3.7178
vendor_2,Food & beverage,4.39,102,48,54855,165131,95084,2,1257,158507,3.5563
vendor_10,Decorations,4.88,77,66,48274,112822,94273,6,1090,67915,3.762
vendor_23,Food & beverage,4.64,10,91,61344,163232,94837,9,183,174720,3.4932
vendor_3,Venue,4.48,69,39,153457,339055,285353,2,847,305317,3.4748
vendor_26,Photography,4.76,63,52,72013,149631,124167,2,780,124980,3.635
vendor_35,Venue,4.27,36,137,152621,276170,177146,0,1220,238797,3.5024
vendor_13,Making & Grooming,4.89,11,47,21594,72334,33151,11,1164,40829,3.4737
vendor_31,Decorations,4.56,56,71,47571,112363,94639,3,1304,77030,3.5878
vendor_31,Decorations,4.87,54,71,47775,116016,80054,6,434,109906,3.7639
vendor_21,Decorations,4.73,34,64,43398,106639,81053,8,599,45282,3.5431
vendor_8,Venue,4.61,26,39,135697,344255,204602,7,716,179316,3.3789
vendor_49,Decorations,4.65,3,140,42705,93931,71540,7,393,49761,3.3481
vendor_17,Venue,4.28,83,30,152921,293543,181727,5,795,152424,3.3016
vendor_38,Making & Grooming,4.82,41,87,21586,62436,42601,0,784,35212,3.685
vendor_44,Making & Grooming,5,28,12,22115,72892,72002,3,450,62878,3.3803
vendor_23,Decorations,4.55,116,114,40649,119365,87824,4,1366,72602,3.7976
vendor_44,Decorations,4.4,106,137,46651,98096,81593,1,388,86268,3.7395
vendor_4,Photography,4.62,23,75,68825,129372,106745,6,140,111136,3.5079
vendor_37,Venue,3.88,46,92,153580,333912,167714,0,1323,327274,3.3118
vendor_5,Making & Grooming,4.89,76,120,21784,61605,55685,1,508,36294,3.8769
vendor_31,Photography,4.57,41,53,72057,134264,107236,7,715,99647,3.492
vendor_42,Food & beverage,4.7,27,21,52000,148858,117287,9,1135,161366,3.3815
vendor_36,Making & Grooming,4.51,29,101,21545,67837,59144,11,1042,76548,3.6289
vendor_46,Food & beverage,4.59,6,55,57954,198596,98256,0,1457,151545,3.2529
vendor_20,Decorations,4.4,115,88,40453,109839,79566,8,941,104882,3.7216
vendor_23,Photography,4.46,31,49,60440,138763,128087,3,378,64460,3.3358
vendor_19,Venue,4.4,95,71,142794,253713,168075,5,477,156402,3.5563
vendor_24,Making & Grooming,4.94,23,81,23478,62482,49157,8,934,41426,3.6852
vendor_2,Venue,4.62,38,78,145821,329058,282036,11,374,184653,3.5895
vendor_1,Making & Grooming,4.99,8,151,20854,56750,34537,1,677,26156,3.6154
vendor_22,Making & Grooming,4.74,114,113,21316,74688,21423,1,396,43547,3.8713
vendor_2,Food & beverage,4.75,65,48,52921,168844,54661,8,428,110853,3.664
vendor_28,Decorations,4.43,109,105,40742,99899,47747,4,439,53199,3.6873
vendor_34,Decorations,4.48,97,38,40602,99034,90196,5,283,63479,3.5136
vendor_42,Food & beverage,4.57,86,76,53566,162937,134660,9,426,135993,3.7293
vendor_40,Making & Grooming,4.78,31,90,23414,77213,64236,7,1135,65395,3.7022
vendor_36,Making & Grooming,4.88,61,88,22159,60398,36288,4,1334,53904,3.8226
vendor_25,Food & beverage,4.45,48,54,57245,192048,144824,7,683,152566,3.5172
vendor_27,Food & beverage,4.55,41,132,58394,169852,117276,3,432,161756,3.6981
vendor_44,Food & beverage,4.69,37,58,59167,144929,128991,11,1441,170784,3.6244
vendor_32,Making & Grooming,4.86,102,70,20336,59667,34078,0,1401,42408,3.815
vendor_11,Decorations,4.74,1,80,42895,114767,99460,10,274,55839,3.2026
vendor_1,Making & Grooming,4.84,69,110,24350,56069,55524,2,880,75086,3.869
vendor_21,Food & beverage,4.66,72,61,62280,170865,162232,10,1457,132139,3.6974
vendor_8,Decorations,4.5,26,89,43785,91657,85515,1,973,101541,3.5103
vendor_3,Food & beverage,4.38,43,59,57000,197540,172197,4,1361,189284,3.4844
vendor_44,Venue,3.8,24,43,152395,337094,170678,3,488,155089,2.9695
vendor_28,Venue,4.32,19,70,136981,294413,201153,3,673,142812,3.2666
vendor_9,Venue,4.85,104,54,146138,274427,170459,4,117,190157,3.7372
